"DateTime","Message","Severity"
"06-Feb-19 10:29:42 AM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"06-Feb-19 10:29:42 AM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"06-Feb-19 10:29:42 AM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"06-Feb-19 10:29:42 AM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"06-Feb-19 10:29:42 AM","Service FTA MASTER REPLICA RTCASMCU RTCATS RTCAVMCU RTCCPS RTCDATAMCU RTCIMMCU RTCMEETINGMCU RTCRGS RtcSrv is running on NUHQSLYNCFE","1"
"06-Feb-19 10:30:05 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"06-Feb-19 10:30:05 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"06-Feb-19 10:30:05 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"06-Feb-19 10:30:05 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"06-Feb-19 10:30:05 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"06-Feb-19 10:30:05 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"06-Feb-19 10:30:05 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"06-Feb-19 10:30:05 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"06-Feb-19 10:30:05 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"06-Feb-19 10:30:05 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"06-Feb-19 10:30:05 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"06-Feb-19 10:30:05 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"06-Feb-19 10:30:05 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"06-Feb-19 10:30:05 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"06-Feb-19 10:30:05 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"06-Feb-19 10:30:05 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"06-Feb-19 10:30:05 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"06-Feb-19 10:30:05 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"06-Feb-19 10:30:05 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"06-Feb-19 10:30:05 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"06-Feb-19 10:30:05 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"06-Feb-19 10:30:05 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"06-Feb-19 10:30:05 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"06-Feb-19 10:30:05 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"06-Feb-19 10:30:05 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"06-Feb-19 10:30:05 AM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"06-Feb-19 10:30:05 AM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"06-Feb-19 10:30:05 AM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"06-Feb-19 10:30:05 AM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"06-Feb-19 10:30:05 AM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"06-Feb-19 10:30:05 AM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"06-Feb-19 10:30:05 AM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"06-Feb-19 10:30:05 AM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"06-Feb-19 10:30:05 AM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"06-Feb-19 10:30:05 AM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"06-Feb-19 10:30:05 AM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"06-Feb-19 10:30:05 AM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"06-Feb-19 10:30:05 AM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
