"DateTime","Message","Severity"
"04-Feb-19 2:56:59 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"04-Feb-19 2:56:59 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"04-Feb-19 2:56:59 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"04-Feb-19 2:56:59 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"04-Feb-19 2:56:59 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"04-Feb-19 2:56:59 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"04-Feb-19 2:56:59 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"04-Feb-19 2:56:59 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"04-Feb-19 2:56:59 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"04-Feb-19 2:56:59 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"04-Feb-19 2:56:59 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"04-Feb-19 2:56:59 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"04-Feb-19 2:56:59 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"04-Feb-19 2:57:03 PM","Service System.ServiceProcess.ServiceController still not running, do something","1"
"04-Feb-19 2:57:03 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"04-Feb-19 2:57:03 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"04-Feb-19 2:57:03 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"04-Feb-19 2:57:03 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"04-Feb-19 2:57:03 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"04-Feb-19 2:57:03 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"04-Feb-19 2:57:03 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"04-Feb-19 2:57:03 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"04-Feb-19 2:57:03 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"04-Feb-19 2:57:03 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"04-Feb-19 2:57:03 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"04-Feb-19 2:57:03 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"04-Feb-19 2:57:03 PM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"04-Feb-19 2:57:06 PM","Service System.ServiceProcess.ServiceController still not running, do something","1"
"04-Feb-19 2:57:06 PM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"04-Feb-19 2:57:06 PM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"04-Feb-19 2:57:06 PM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"04-Feb-19 2:57:06 PM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"04-Feb-19 2:57:06 PM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"04-Feb-19 2:57:06 PM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"04-Feb-19 2:57:06 PM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"04-Feb-19 2:57:06 PM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"04-Feb-19 2:57:06 PM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"04-Feb-19 2:57:06 PM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"04-Feb-19 2:57:06 PM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"04-Feb-19 2:57:06 PM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"04-Feb-19 2:57:06 PM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"04-Feb-19 2:57:06 PM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"04-Feb-19 2:57:06 PM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"04-Feb-19 2:57:06 PM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"04-Feb-19 2:57:06 PM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"04-Feb-19 2:57:06 PM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"04-Feb-19 2:57:06 PM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"04-Feb-19 2:57:06 PM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"04-Feb-19 2:57:06 PM","Service System.ServiceProcess.ServiceController is running on NUHQSARCH1","1"
"04-Feb-19 2:57:06 PM","Service System.ServiceProcess.ServiceController is running on NUHQSARCH1","1"
"04-Feb-19 2:57:06 PM","Service System.ServiceProcess.ServiceController is running on NUHQSARCH1","1"
"04-Feb-19 2:57:06 PM","Service System.ServiceProcess.ServiceController is running on NUHQSARCH1","1"
"04-Feb-19 2:57:06 PM","Service System.ServiceProcess.ServiceController is running on NUHQSARCH1","1"
"04-Feb-19 2:57:06 PM","Service System.ServiceProcess.ServiceController is running on NUHQSARCHNATO","1"
"04-Feb-19 2:57:06 PM","Service System.ServiceProcess.ServiceController is running on NUHQSARCHNATO","1"
"04-Feb-19 2:57:06 PM","Service System.ServiceProcess.ServiceController is running on NUHQSARCHNATO","1"
"04-Feb-19 2:57:06 PM","Service System.ServiceProcess.ServiceController is running on NUHQSARCHNATO","1"
"04-Feb-19 2:57:06 PM","Service System.ServiceProcess.ServiceController is running on NUHQSARCHNATO","1"
"04-Feb-19 2:57:06 PM","Service System.ServiceProcess.ServiceController is running on NUHQSCAS1","1"
"04-Feb-19 2:57:06 PM","Service System.ServiceProcess.ServiceController is running on NUHQSCAS2","1"
"04-Feb-19 2:57:06 PM","Service System.ServiceProcess.ServiceController is running on NUHQSDC1","1"
"04-Feb-19 2:57:06 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"04-Feb-19 2:57:06 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"04-Feb-19 2:57:06 PM","Service System.ServiceProcess.ServiceController is running on NUHQSFILE1","1"
"04-Feb-19 2:57:10 PM","Service System.ServiceProcess.ServiceController started","1"
"04-Feb-19 2:57:10 PM","Service System.ServiceProcess.ServiceController is running on NUHQSFILE1","1"
"04-Feb-19 2:57:10 PM","Service System.ServiceProcess.ServiceController is running on NUHQSFILE1","1"
"04-Feb-19 2:57:10 PM","Service System.ServiceProcess.ServiceController is running on NUHQSFILE1","1"
"04-Feb-19 2:57:11 PM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"04-Feb-19 2:57:11 PM","Service System.ServiceProcess.ServiceController is running on NUHQSMODFIL1","1"
"04-Feb-19 2:57:11 PM","Service System.ServiceProcess.ServiceController is running on NUHQSMODFIL1","1"
"04-Feb-19 2:57:11 PM","Service System.ServiceProcess.ServiceController is running on NUHQSMODFIL1","1"
"04-Feb-19 2:57:11 PM","Service System.ServiceProcess.ServiceController is running on NUHQSMODFIL1","1"
"04-Feb-19 2:57:11 PM","Service System.ServiceProcess.ServiceController is running on NUHQSMODFIL1","1"
"04-Feb-19 2:57:11 PM","Service System.ServiceProcess.ServiceController is running on NUHQSSCCM","1"
"04-Feb-19 2:57:12 PM","Service System.ServiceProcess.ServiceController is running on NUHQSSCSM","1"
"04-Feb-19 2:57:12 PM","Service System.ServiceProcess.ServiceController is running on NUHQSSCSMDW","1"
"04-Feb-19 2:57:12 PM","Service System.ServiceProcess.ServiceController is running on NUHQSSPS","1"
"04-Feb-19 2:57:12 PM","Service System.ServiceProcess.ServiceController is running on NUHQSSQL1","1"
"04-Feb-19 2:57:12 PM","Service System.ServiceProcess.ServiceController is running on NUHQSSQL2","1"
"04-Feb-19 2:57:12 PM","Service System.ServiceProcess.ServiceController is running on NUHQSSQLCLUSTER","1"
"04-Feb-19 2:57:12 PM","Service System.ServiceProcess.ServiceController is running on NUHQSWEB1","1"
"04-Feb-19 2:59:24 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"04-Feb-19 2:59:24 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"04-Feb-19 2:59:24 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"04-Feb-19 2:59:24 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"04-Feb-19 2:59:24 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"04-Feb-19 2:59:24 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"04-Feb-19 2:59:24 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"04-Feb-19 2:59:24 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"04-Feb-19 2:59:24 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"04-Feb-19 2:59:24 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"04-Feb-19 2:59:24 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"04-Feb-19 2:59:24 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"04-Feb-19 2:59:24 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"04-Feb-19 2:59:24 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"04-Feb-19 2:59:24 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"04-Feb-19 2:59:24 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"04-Feb-19 2:59:24 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"04-Feb-19 2:59:24 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"04-Feb-19 2:59:24 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"04-Feb-19 2:59:24 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"04-Feb-19 2:59:24 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"04-Feb-19 2:59:24 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"04-Feb-19 2:59:24 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"04-Feb-19 2:59:24 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"04-Feb-19 2:59:24 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"04-Feb-19 2:59:24 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"04-Feb-19 2:59:24 PM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"04-Feb-19 2:59:24 PM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"04-Feb-19 2:59:24 PM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"04-Feb-19 2:59:24 PM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"04-Feb-19 2:59:24 PM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"04-Feb-19 2:59:24 PM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"04-Feb-19 2:59:24 PM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"04-Feb-19 2:59:24 PM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"04-Feb-19 2:59:24 PM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"04-Feb-19 2:59:24 PM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"04-Feb-19 2:59:24 PM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"04-Feb-19 2:59:24 PM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"04-Feb-19 2:59:24 PM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"04-Feb-19 2:59:24 PM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"04-Feb-19 2:59:24 PM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"04-Feb-19 2:59:24 PM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"04-Feb-19 2:59:24 PM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"04-Feb-19 2:59:25 PM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"04-Feb-19 2:59:25 PM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"04-Feb-19 2:59:25 PM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"04-Feb-19 2:59:25 PM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"04-Feb-19 2:59:25 PM","Service System.ServiceProcess.ServiceController is running on NUHQSARCH1","1"
"04-Feb-19 2:59:25 PM","Service System.ServiceProcess.ServiceController is running on NUHQSARCH1","1"
"04-Feb-19 2:59:25 PM","Service System.ServiceProcess.ServiceController is running on NUHQSARCH1","1"
"04-Feb-19 2:59:25 PM","Service System.ServiceProcess.ServiceController is running on NUHQSARCH1","1"
"04-Feb-19 2:59:25 PM","Service System.ServiceProcess.ServiceController is running on NUHQSARCH1","1"
"04-Feb-19 2:59:25 PM","Service System.ServiceProcess.ServiceController is running on NUHQSARCHNATO","1"
"04-Feb-19 2:59:25 PM","Service System.ServiceProcess.ServiceController is running on NUHQSARCHNATO","1"
"04-Feb-19 2:59:25 PM","Service System.ServiceProcess.ServiceController is running on NUHQSARCHNATO","1"
"04-Feb-19 2:59:25 PM","Service System.ServiceProcess.ServiceController is running on NUHQSARCHNATO","1"
"04-Feb-19 2:59:25 PM","Service System.ServiceProcess.ServiceController is running on NUHQSARCHNATO","1"
"04-Feb-19 2:59:25 PM","Service System.ServiceProcess.ServiceController is running on NUHQSCAS1","1"
"04-Feb-19 2:59:25 PM","Service System.ServiceProcess.ServiceController is running on NUHQSCAS2","1"
"04-Feb-19 2:59:25 PM","Service System.ServiceProcess.ServiceController is running on NUHQSDC1","1"
"04-Feb-19 2:59:25 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"04-Feb-19 2:59:25 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"04-Feb-19 2:59:25 PM","Service System.ServiceProcess.ServiceController is running on NUHQSFILE1","1"
"04-Feb-19 2:59:28 PM","Service System.ServiceProcess.ServiceController started","1"
"04-Feb-19 2:59:28 PM","Service System.ServiceProcess.ServiceController is running on NUHQSFILE1","1"
"04-Feb-19 2:59:28 PM","Service System.ServiceProcess.ServiceController is running on NUHQSFILE1","1"
"04-Feb-19 2:59:28 PM","Service System.ServiceProcess.ServiceController is running on NUHQSFILE1","1"
"04-Feb-19 2:59:29 PM","Service System.ServiceProcess.ServiceController is running on NUHQSMODEXCH1","1"
"04-Feb-19 2:59:29 PM","Service System.ServiceProcess.ServiceController is running on NUHQSMODFIL1","1"
"04-Feb-19 2:59:29 PM","Service System.ServiceProcess.ServiceController is running on NUHQSMODFIL1","1"
"04-Feb-19 2:59:29 PM","Service System.ServiceProcess.ServiceController is running on NUHQSMODFIL1","1"
"04-Feb-19 2:59:29 PM","Service System.ServiceProcess.ServiceController is running on NUHQSMODFIL1","1"
"04-Feb-19 2:59:29 PM","Service System.ServiceProcess.ServiceController is running on NUHQSMODFIL1","1"
"04-Feb-19 2:59:29 PM","Service System.ServiceProcess.ServiceController is running on NUHQSSCCM","1"
"04-Feb-19 2:59:30 PM","Service System.ServiceProcess.ServiceController is running on NUHQSSCSM","1"
"04-Feb-19 2:59:30 PM","Service System.ServiceProcess.ServiceController is running on NUHQSSCSMDW","1"
"04-Feb-19 2:59:30 PM","Service System.ServiceProcess.ServiceController is running on NUHQSSPS","1"
"04-Feb-19 2:59:30 PM","Service System.ServiceProcess.ServiceController is running on NUHQSSQL1","1"
"04-Feb-19 2:59:30 PM","Service System.ServiceProcess.ServiceController is running on NUHQSSQL2","1"
"04-Feb-19 2:59:30 PM","Service System.ServiceProcess.ServiceController is running on NUHQSSQLCLUSTER","1"
"04-Feb-19 2:59:30 PM","Service System.ServiceProcess.ServiceController is running on NUHQSWEB1","1"
"04-Feb-19 4:28:32 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"04-Feb-19 4:28:32 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"04-Feb-19 4:28:32 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"04-Feb-19 4:28:32 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"04-Feb-19 4:28:32 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"04-Feb-19 4:28:32 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"04-Feb-19 4:28:32 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"04-Feb-19 4:28:32 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"04-Feb-19 4:28:32 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"04-Feb-19 4:28:32 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"04-Feb-19 4:28:32 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"04-Feb-19 4:28:32 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"04-Feb-19 4:28:32 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH1","1"
"04-Feb-19 4:28:32 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"04-Feb-19 4:28:32 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"04-Feb-19 4:28:32 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"04-Feb-19 4:28:32 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
"04-Feb-19 4:28:32 PM","Service System.ServiceProcess.ServiceController is running on NUHQSEXCH2","1"
